Observer ,Year,Month,Sunday,Site,Family,Genus,Species,Fork length,Coeff a,Coeff b,Weight (g)
Kamal,2012,April,4,Papeete market,Lethrinidae,Monotaxis,grandoculis,27.53557,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Monotaxis,grandoculis,28.34783,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Monotaxis,grandoculis,30.14407,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Monotaxis,grandoculis,33.19007,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Monotaxis,grandoculis,31.76283,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Monotaxis,grandoculis,33.61674,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Monotaxis,grandoculis,22.50056,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Monotaxis,grandoculis,23.53288,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Monotaxis,grandoculis,22.52373,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Lethrinus,xanthochilus,30.43328,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Lethrinus,xanthochilus,35.65072,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Lethrinus,xanthochilus,41.83624,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Lethrinus,xanthochilus,37.61246,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Gnathodentex,aureolineatus,18.38999,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Gnathodentex,aureolineatus,19.27757,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Gnathodentex,aureolineatus,19.88513,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Gnathodentex,aureolineatus,20.42174,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Gnathodentex,aureolineatus,20.43312,,,
Kamal,2012,April,4,Papeete market,Lethrinidae,Gnathodentex,aureolineatus,20.15574,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,20.51125,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,24.22966,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,26.2118,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,24.90061,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,24.21355,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,28.62292,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,20.44023,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,20.1299,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,19.14275,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,22.73652,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,24.68398,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,25.81894,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,20.03448,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,20.29423,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,23.0283,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,20.83038,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,22.64017,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,24.9784,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,fulvus,26.84366,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,kasmira,22.82524,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,kasmira,23.37439,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,kasmira,25.35164,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,kasmira,24.24807,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,kasmira,20.80942,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,kasmira,27.69629,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,kasmira,25.91003,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,kasmira,20.26889,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,kasmira,22.37636,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Lutjanus,gibbus,27.77775,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Pristipomoides,argyrogrammicus,27.01697,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Pristipomoides,argyrogrammicus,28.50094,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Pristipomoides,argyrogrammicus,29.54994,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Pristipomoides,argyrogrammicus,29.65553,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Etelis,carbunculus,22.64011,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Etelis,carbunculus,29.24179,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Etelis,carbunculus,26.78889,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Etelis,carbunculus,29.01579,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Etelis,carbunculus,27.08894,,,
Kamal,2012,April,4,Papeete market,Lutjanidae,Etelis,carbunculus,30.35969,,,
Kamal,2012,April,4,Papeete market,Mugilidae,Crenimugil,crenilabis,24.87429,,,
Kamal,2012,April,4,Papeete market,Mugilidae,Crenimugil,crenilabis,25.71073,,,
Kamal,2012,April,4,Papeete market,Mugilidae,Crenimugil,crenilabis,36.13305,,,
Kamal,2012,April,4,Papeete market,Mugilidae,Crenimugil,crenilabis,39.09535,,,
Kamal,2012,April,4,Papeete market,Mugilidae,Crenimugil,crenilabis,30.76367,,,
Kamal,2012,April,4,Papeete market,Mugilidae,Crenimugil,crenilabis,28.70913,,,
Kamal,2012,April,4,Papeete market,Mugilidae,Crenimugil,crenilabis,25.00832,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,19.5157,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,18.2814,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,18.52662,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,21.0265,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,22.05542,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,18.49768,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,22.13568,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,18.94514,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,26.0673,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,25.1018,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,23.63318,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,19.11893,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,19.84501,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,20.65139,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,21.84037,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,22.71215,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,24.14088,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,24.38423,,,
Kamal,2012,April,4,Papeete market,Mullidae,Mulloidichthys,flavolineatus,24.23027,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,18.873,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,19.63501,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,19.20524,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,21.19125,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,21.80326,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,18.79374,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,23.25404,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,29.88882,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,24.32677,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,23.83372,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,22.29445,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,23.22881,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,19.24534,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,20.01029,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,20.57732,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,21.51692,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,21.93774,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,22.57463,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,22.00104,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,18.24253,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,22.32493,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,22.12555,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,multifasciatus,24.55492,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,barberinus,43.76429,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,barberinus,34.41956,,,
Kamal,2012,April,4,Papeete market,Mullidae,Parupeneus,barberinus,30.85634,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,20.34501,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,21.19982,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,23.77482,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,21.84994,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,26.45772,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,23.72594,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,25.59256,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,26.80437,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,28.43492,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,27.31672,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,19.54838,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,22.49052,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,24.4343,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,25.61969,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,27.49479,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,23.75094,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,21.7045,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,20.8314,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,23.24,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,25.03328,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,27.32771,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,28.61965,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,22.63867,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,22.57723,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,25.63457,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,27.29167,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,27.05003,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,25.23599,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,26.73896,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,29.05747,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,23.48109,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,21.48012,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,22.2537,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,23.19604,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,19.6847,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,21.89146,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,22.64407,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,23.36611,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,23.88176,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,24.82199,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,26.25293,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,26.05084,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,26.18222,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,24.73382,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,23.51509,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,22.63308,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,23.79883,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,21.15017,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,24.15115,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,25.5121,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,28.75253,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,globiceps,29.15302,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,22.62905,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,27.14383,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,27.77189,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,29.03557,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,28.07135,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,30.73486,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,32.64505,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,33.8993,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,29.89992,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,30.59557,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,29.89611,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,27.58529,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,28.24287,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,27.20868,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,25.1753,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,24.92813,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,25.5682,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,29.4693,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,30.8164,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,28.87216,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,29.69215,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,28.91104,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,28.62606,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,24.4222,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,24.77418,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,31.60939,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,34.84795,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,33.97011,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,35.28546,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,33.02669,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,30.51805,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,30.72693,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,30.87635,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,32.86805,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,31.80073,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,29.17246,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,28.68955,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,29.21132,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,28.8952,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,27.21153,,,
Kamal,2012,April,4,Papeete market,Scaridae,Calotomus,carolinus,25.34749,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,22.26169,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,22.83299,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.51869,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.70394,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.3426,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.74369,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.04952,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,27.68962,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.74728,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,23.1786,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.14566,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.91432,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,31.34938,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.9332,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,27.86249,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.9265,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.85716,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,22.84205,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.19659,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.31505,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.35365,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,27.55035,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.78367,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.03742,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,26.1342,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,26.96794,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,23.34215,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,23.38107,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,20.74546,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,22.21769,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,22.01916,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,19.86386,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,22.34105,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,23.15171,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,26.09268,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,26.48265,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,26.31051,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.47232,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.92816,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.94652,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,26.45059,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.19349,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.59285,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,26.57553,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,26.86462,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.38767,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.10599,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,26.3781,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.12162,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.24438,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,23.79815,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.97881,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,23.13554,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,24.0826,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,23.29445,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,26.67986,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,22.60918,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,26.62658,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,25.74189,,,
Kamal,2012,April,4,Papeete market,Scaridae,Scarus,psittacus,19.93292,,,
